title,link,tag,desc,page
Three lessons from Biden's Afghanistan fiasco we need to learn right now,https://www.foxnews.com/opinion/three-lessons-bidens-afghanistan-fiasco-learn,OPINION,"Americans are still wondering, one year after our humiliating withdrawal from Afghanistan, if our leaders have learned anything.",https://www.foxnews.com/category/politics/foreign-policy
Lt. Gen. Keith Kellogg demands Biden be held accountable for Afghanistan withdrawal: 'Biden owns this',https://www.foxnews.com/media/keith-kellogg-demands-biden-held-accountable-afghanistan-withdrawal-biden-owns-this,MEDIA,Fox News contributor Lt. Gen. Keith Kellogg recounts the botched withdrawal from Afghanistan and argues the Biden administration needs to be held responsible..,https://www.foxnews.com/category/politics/foreign-policy
"Afghanistan withdrawal: The long-term security and economic implications according to experts, officials",https://www.foxnews.com/media/afghanistan-withdrawal-long-term-security-economic-implications-according-to-experts-officials,AFGHANISTAN,"The botched withdrawal from Afghanistan hindered the U.S. ability to monitor security challenges in the region, and ceded ground to China, warned experts and lawmakers.",https://www.foxnews.com/category/politics/foreign-policy
Chinese Embassy fires back at Blackburn after Taiwan trip: 'China has no room for compromise',https://www.foxnews.com/politics/chinese-embassy-fires-back-blackburn-after-taiwan-trip-china-no-room-compromise,CHINA,The Chinese are firing back after Republican Sen. Marsha Blackburn traveled to Taiwan last week to show support for the country against the CCP.,https://www.foxnews.com/category/politics/foreign-policy
State Department employees killed in DC area after being struck by trucks while riding bikes,https://www.foxnews.com/politics/state-department-employees-killed-dc-area-being-struck-trucks-while-riding-bikes,WASHINGTON DC,"Two State Department foreign service officers serving in Washington, D.C., were killed after being struck by trucks while riding bikes in separate incidents over the past several weeks.",https://www.foxnews.com/category/politics/foreign-policy
"Baghdad, Iraq violence leaves at least 30 dead, cleric tells protesters to withdraw",https://www.foxnews.com/world/baghdad-iraq-violence-leaves-dead-cleric-tells-protesters-withdraw,IRAQ,At least 30 have been confirmed killed in Iraq as violent protests continue over Shiite infighting amid its worst political crisis since 2003.,https://www.foxnews.com/category/politics/foreign-policy
Afghanistan Withdrawal: A political turning point for way public felt about Biden,https://www.foxnews.com/politics/afghanistan-withdrawal-political-turning-point-public-felt-biden,AFGHANISTAN,"The U.S. military withdrawal from Afghanistan one year ago was a watershed moment for President Biden, who had been enjoying high approval ratings prior to the pullout.",https://www.foxnews.com/category/politics/foreign-policy
Gunfire strikes Iraq's Green Zone during violent protests,https://www.foxnews.com/world/gunfire-strikes-iraqs-green-zone-during-violent-protests,IRAQ,"Violence continued to escalate Tuesday in Iraq's Green Zone. Supporters of Shiite cleric Muqtada al-Sadr clashed with Iraqi security forces, using grenades and machine guns.",https://www.foxnews.com/category/politics/foreign-policy
What is Taiwan's 'porcupine strategy' and how effective is it?,https://www.foxnews.com/world/what-is-taiwans-porcupine-strategy-and-how-effective-is-it,MILITARY,Former defense official James Anderson argued that the U.S. must drop its policy of ambiguity regarding Taiwan to maximize the effectiveness of its asymmetric strategy.,https://www.foxnews.com/category/politics/foreign-policy
"Iraq protests: Multiple deaths, dozens injured after hundreds storm gov't palace, clash with security forces",https://www.foxnews.com/world/iraq-protests-multiple-people-dead-hundreds-injured-storm-government-palace-clash-security-forces,IRAQ,"Iraqi protesters in Baghdad stormed the government palace after an influential cleric resigned, resulting in multiple deaths and dozens more injured.",https://www.foxnews.com/category/politics/foreign-policy
Joni Ernst torches Biden's foreign policy on 'Kilmeade Show': They live in an 'alternate universe',https://www.foxnews.com/media/joni-ernst-torches-biden-foreign-policy-kilmeade-show-live-alternate-universe,JOE BIDEN,"Sen. Joni Ernst, R-Iowa, warned China is 'eating our lunch' in terms of foreign policy, calling out Biden's 'disgraceful' handling of international alliances",https://www.foxnews.com/category/politics/foreign-policy
US withdrawal from Afghanistan 'weakened' NATO prior to Putin's invasion: experts,https://www.foxnews.com/world/us-withdrawal-afghanistan-weakened-nato-putins-invasion-experts,AFGHANISTAN,"The U.S. withdrawal forced NATO allies to abandon the country, which may have prompted Putin to believe the alliance had ""no backbone"" for another military conflict.",https://www.foxnews.com/category/politics/foreign-policy
"General in charge of Afghanistan warned against withdrawal, says Trump, Biden shared 'common' desire to exit",https://www.foxnews.com/media/general-charge-afghanistan-warned-withdrawal-trump-biden-shared-common-desire-exit,AFGHANISTAN,"The general in charge of executing America's exit from Afghanistan, General Frank McKenzie, blamed both Biden and Trump for the withdrawal on 'Fox News Sunday'",https://www.foxnews.com/category/politics/foreign-policy
Gingrich on China's influence on Solomon Islands: This is the weakness of Biden's foreign policy,https://www.foxnews.com/media/gingrich-chinas-influence-solomon-islands-weakness-bidens-foreign-policy,CHINA,"Former House speaker slams Biden admin.'s weak foreign policy, China's growing influence after U.S. Coast Guard is denied entry into South Pacific port.",https://www.foxnews.com/category/politics/foreign-policy
Fmr Israeli UN Amb.: American weakness with Iran deal could see Israel 'get closer' with Arab neighbors,https://www.foxnews.com/politics/fmr-israeli-un-amb-american-weakness-iran-deal-could-see-israel-closer-arab-neighbors,ISRAEL,Former Israeli Ambassador to the UN Danny Danon predicts Israel and Arab nations may see greater 'cooperation' due to lack of strong U.S. position regarding Iran.,https://www.foxnews.com/category/politics/foreign-policy
Afghanistan one year later: How daily life in the war-torn country has changed since the Taliban’s takeover,https://www.foxnews.com/world/afghanistan-one-year-later-daily-life-war-torn-country-changed-talibans-takeover,AFGHANISTAN,"Widespread hunger, rampant violence and a lack of basic human rights loom over Afghanistan one year after the Taliban took over the war-torn country.",https://www.foxnews.com/category/politics/foreign-policy
"Israeli PM Lapid, unable to get Biden on phone, pushes for meeting to discuss Iran: report",https://www.foxnews.com/politics/israeli-pm-lapid-unable-get-biden-phone-pushes-meeting-discuss-iran-report,ISRAEL,"Prime Minister of Israel Yair Lapid has been unable to get President Biden on the phone to discuss the Iran nuclear deal, and hopes to meet in person next month in New York.",https://www.foxnews.com/category/politics/foreign-policy
How significant is resistance to the Taliban in Afghanistan?,https://www.foxnews.com/world/significant-resistance-taliban-afghanistan,AFGHANISTAN,"The Taliban faces a growing resistance movement in Afghanistan that could threaten its rule of the country, which it established after the withdrawal of U.S. forces.",https://www.foxnews.com/category/politics/foreign-policy
"Biden admin creates Arctic region ambassador position to counter climate change, geopolitical threats",https://www.foxnews.com/world/biden-admin-creates-arctic-region-ambassador-position-counter-climate-change-geopolitical-threats,JOE BIDEN,A new ambassador position has been created by the Biden administration to handle relations with countries in the Arctic region amid growing tensions with Russia and China.,https://www.foxnews.com/category/politics/foreign-policy
World 'less safe' with Afghanistan under Taliban: 'Hostile medieval death cult' complicates global security,https://www.foxnews.com/world/afghanistan-taliban-hostile-medieval-death-cult-complicates-global-security,AFGHANISTAN,"The Taliban claimed to have had no knowledge that al-Qaeda leader Ayman al-Zawahir was in Kabul, but past ties between the groups have caused experts to question those claims.",https://www.foxnews.com/category/politics/foreign-policy
Afghanistan can be stabilized and America's first step should be with mining,https://www.foxnews.com/opinion/afghanistan-stabilized-america-first-step-mining,OPINION,Afghanistan can be stabilized if America partners in mining. This is a first step that could be used to improve human rights and build a functioning economy.,https://www.foxnews.com/category/politics/foreign-policy
Remembering our 13 fallen heroes one year after Biden administration’s disastrous Afghanistan withdrawal,https://www.foxnews.com/opinion/remembering-fallen-heroes-biden-administration-disastrous-afghanistan-withdrawal,OPINION,Remembering our 13 fallen servicemembers one year after they were killed during Biden administration's horribly disastrous Afghanistan withdrawal,https://www.foxnews.com/category/politics/foreign-policy
Taiwan deserves full US support but as we continue to poke China's leaders we must be ready,https://www.foxnews.com/opinion/taiwan-deserves-us-support-continue-poke-chinas-leaders-ready,OPINION,The United States is committed to supporting Taiwan and we should be. But China views recent visits to Taiwan as provocation. We must be ready when China's leadership responds.,https://www.foxnews.com/category/politics/foreign-policy
Two Chinas? Sen. Blackburn calls Taiwan an 'independent nation' in visit to island,https://www.foxnews.com/world/two-chinas-sen-blackburn-calls-taiwan-independent-nation-visit-island,CHINA,"Sen. Marsha Blackburn of Tennessee referred to Taiwan as an independent country, despite China claiming sovereignty over the island.",https://www.foxnews.com/category/politics/foreign-policy
"Taliban spokesman blames US, western allies for problems in Afghanistan, wants money, weapons returned",https://www.foxnews.com/world/taliban-spokesman-blames-us-western-allies-problems-afghanistan-wants-money-weapons-returned,AFGHANISTAN,"Taliban spokesman Suhail Shaheen accused the US for poor relations with Afghanistan following 9/11, which Usama bin Laden planned in Afghanistan under Taliban protection.",https://www.foxnews.com/category/politics/foreign-policy
Biden remembers 13 Americans killed in Kabul airport attack: 'They were heroes',https://www.foxnews.com/politics/biden-remembers-13-americans-killed-kabul-airport-attack-they-were-heroes,AFGHANISTAN,President Biden released a statement Friday remembering the deaths of 13 U.S. service members during the botched withdrawal from Afghanistan.,https://www.foxnews.com/category/politics/foreign-policy
In the room with the Taliban: words from one of the only female reporters left in Afghanistan,https://www.foxnews.com/world/room-taliban-words-one-female-reporters-left-afghanistan,AFGHANISTAN,"The Taliban takeover of Afghanistan has meant the removal of women's rights and working ability, but one female reporter has refused to stop despite threats.",https://www.foxnews.com/category/politics/foreign-policy
Biden owes us answers for failures in Afghanistan,https://www.foxnews.com/opinion/biden-owes-us-answers-failures-afghanistan,OPINION,"13 brave U.S. service members lost their lives in a terrorist attack in Kabul, but the American people still need to get answers about the strike.",https://www.foxnews.com/category/politics/foreign-policy
"China, Russia can and will exploit opportunities in Afghanistan vacuum following US withdrawal: experts",https://www.foxnews.com/world/china-russia-can-will-exploit-opportunities-afghanistan-vacuum-following-us-withdrawal-experts,AFGHANISTAN,China and Russia can provide a variety of resources including food and military equipment to help the Taliban alleviate a humanitarian crisis and stabilize their country.,https://www.foxnews.com/category/politics/foreign-policy
Israeli spy chief reportedly slams Iran Deal as 'strategic disaster',https://www.foxnews.com/world/israeli-spy-chief-reportedly-slams-iran-deal-strategic-disaster,WORLD,"Israel's Mossad Chief David Barnea reportedly warned that the U.S. is ""rushing"" into a bad nuclear deal with Iran that could be a ""strategic disaster.""",https://www.foxnews.com/category/politics/foreign-policy
Taliban 'can't be matched' with European nations on women's rights issues: spokesman,https://www.foxnews.com/world/taliban-cant-matched-european-nations-womens-rights-issues-spokesman,AFGHANISTAN,Taliban spokesman Suhail Shaheen argues that Afghanistan is an Islamic country that can’t be compared to European countries when it comes to women’s rights. He also discussed terrorism.,https://www.foxnews.com/category/politics/foreign-policy
Taliban says it has not found body of al Qaeda terrorist hit by US drone strike in Kabul,https://www.foxnews.com/world/taliban-has-not-found-body-al-qaeda-terrorist-hit-us-drone-strike-kabul,US,The Taliban has yet to find the body of al Qaeda chief Ayman al Zawahiri amid the rubble of a Kabul home he was sheltering in. The U.S. hit the home with a drone strike.,https://www.foxnews.com/category/politics/foreign-policy
Human trafficker tells Sara Carter there's 'no way back' from cartel's grip on US border,https://www.foxnews.com/media/human-trafficker-tells-sara-carter-no-way-back-cartels-grip-us-border,FOX NEWS FLASH,Investigative reporter Sara Carter interviewed a Central American human trafficker and shared part of her interview on Fox News' 'Hannity' on Wednesday.,https://www.foxnews.com/category/politics/foreign-policy
Israeli PM to Fox: 'We welcome the US strikes against the Iranian Revolutionary Guards in Syria',https://www.foxnews.com/world/israeli-pm-we-welcome-strikes-against-iranian-revolutionary-guards-syria,WORLD,Israeli Prime Minister Yair Lapid applauded the Biden administration for strikes against targets with ties to Iran's Revolutionary Guard Corps in Syria.,https://www.foxnews.com/category/politics/foreign-policy
Netanyahu rips Biden over push to revive Iran nuclear deal: Middle East will become 'nuclear powder keg',https://www.foxnews.com/media/netanyahu-rips-biden-push-revive-iran-nuclear-deal-middle-east-nuclear-powder-keg,IRAN,"Former Israeli Prime Minister Benjamin Netanyahu warns restarting the Iran nuclear deal will turn the Middle East into a ""nuclear powder keg.""",https://www.foxnews.com/category/politics/foreign-policy
"If Biden won't stop land grabs by China, Congress will",https://www.foxnews.com/opinion/if-biden-wont-stop-land-grabs-china-congress-will,OPINION,China is amassing a secret weapon inside our own borders: significant control over America's most valuable farmland.,https://www.foxnews.com/category/politics/foreign-policy
Three transformational developments since Putin's war against Ukraine,https://www.foxnews.com/opinion/three-transformational-developments-since-putin-war-against-ukraine,OPINION,This week marks six months into Russian President Vladimir Putin's barbaric war against Ukraine. And the Kremlin is poised to stay in the fight for the long haul.,https://www.foxnews.com/category/politics/foreign-policy
South Sudan diplomat dodges NYC rape charges thanks to immunity: The history of the controversial policy,https://www.foxnews.com/us/un-diplomat-dodges-nyc-rape-charges-thanks-immunity-history-controversial-policy,NEW YORK CITY,An African foreign minister and diplomat living in New York City walked away from rape allegations scot-free over the weekend after police had to release him.,https://www.foxnews.com/category/politics/foreign-policy
"Religious freedom in Afghanistan 'drastically deteriorated' after Taliban took over, US commission says",https://www.foxnews.com/world/religious-freedom-afghanistan-drastically-deteriorated-taliban-took-over-us-commission,AFGHANISTAN,"Religious freedom throughout Afghanistan has ""drastically deteriorated"" in the year since the Taliban took over, the U.S. commission said Tuesday.",https://www.foxnews.com/category/politics/foreign-policy
"Kirby pressed on Israel's concerns over nuclear deal, says Biden 'understands' but plans to move forward",https://www.foxnews.com/media/kirby-pressed-israel-concerns-nuclear-deal-biden-understands-plans-move-forward,FOX NEWS FLASH,"National Security Council coordinator John Kirby dismissed criticism over the possible renewal of the JCPOA Nuclear Deal, underscoring Biden's commitment to reviving the agreement.",https://www.foxnews.com/category/politics/foreign-policy
Iranian concessions could pave the way to revived nuclear deal: report,https://www.foxnews.com/world/iranian-concessions-could-pave-way-revived-nuclear-deal-report,IRAN,"Iran dropped some of its demands in negotiations over reviving the Obama-era nuclear deal, potentially paving the way for the renewed agreement sought by President Biden.",https://www.foxnews.com/category/politics/foreign-policy
US warns Russia may increase civilian strikes as Ukraine's Independence Day nears,https://www.foxnews.com/world/us-warns-russia-increase-civilian-strikes-ukraines-independence-day-nears,UKRAINE,The U.S. State Department has warned it believes Russia will be 'stepping up efforts' to launch missile strikes on civilian targets as Ukraine's Independence Day nears.,https://www.foxnews.com/category/politics/foreign-policy
US warns of Russian attacks on infrastructure as Ukrainian Independence Day nears,https://www.foxnews.com/world/us-warns-russian-attacks-infrastructure-ukrainian-independence-day-nears,UKRAINE,The U.S. is warning Ukraine that Russia is likely to target more civilian infrastructure and government buildings soon. Ukraine's Independence Day is Wednesday.,https://www.foxnews.com/category/politics/foreign-policy
"John Kerry's office consulted left-wing environmental groups while crafting policies, emails show",https://www.foxnews.com/politics/john-kerrys-office-consulted-left-wing-environmental-groups-while-crafting-policies-emails-show,CLIMATE CHANGE,"Special Presidential Envoy for Climate John Kerry's office has held calls with environmental groups briefing or discussing key policy items, according to documents.",https://www.foxnews.com/category/politics/foreign-policy
State Department makes clear stance on Dennis Rodman's Russia travel,https://www.foxnews.com/sports/state-department-makes-clear-stance-dennis-rodmans-russia-travel,WNBA,"Dennis Rodman revealed over the weekend his desire to go to Russia to ""help"" Brittney Griner, but the State Department made clear of is separation from the NBA legend.",https://www.foxnews.com/category/politics/foreign-policy
Biden's broken promises on Afghanistan one year after Taliban takeover,https://www.foxnews.com/opinion/bidens-broken-promises-afghanistan-one-year-taliban-takeover,OPINION,"President Biden broke his promises on getting Americans out of Afghanistan, serving justice to those who killed 13 U.S. service members, and protecting human rights.",https://www.foxnews.com/category/politics/foreign-policy
"Russia blames US, Ukraine for 'terrorist attack' that killed daughter of 'Putin’s Brain’",https://www.foxnews.com/world/russia-blames-us-ukraine-terrorist-attack-killed-daughter-putins-brain,RUSSIA,"Russian analysts claim only western intelligence agencies could have planned the ""attack"" on Putin ally Alexander Dugin, which instead killed his daughter Daria Dugina.",https://www.foxnews.com/category/politics/foreign-policy
Russian officials agree to open Zaporizhzhia nuclear plant to UN inspectors: report,https://www.foxnews.com/world/russian-officials-agree-open-zaporizhzhia-nuclear-plant-un-inspectors-report,UKRAINE,"Russia will allow United Nations inspectors access to the Zaporizhzhia power plant, which it has controlled since early March and which it has refused to demilitarize despite concerns.",https://www.foxnews.com/category/politics/foreign-policy
"Russians, Ukrainian alleged spies for Kremlin arrested at Albania base after guards doused in chemical agent",https://www.foxnews.com/world/russians-ukrainian-alleged-spies-kremlin-arrested-albania-base-guards-doused-chemical-agent,EUROPE,Two Russians and a Ukrainian citizen were arrested in Albania for alleged espionage for the Kremlin after military guards in the NATO country were injured by a “neo-paralyzing spray.”,https://www.foxnews.com/category/politics/foreign-policy
"Assassination attempts: Iran threatens, targets dissidents on American soil",https://www.foxnews.com/world/assassination-attempts-iran-threatens-targets-dissidents-american-soil,IRAN,Iran has allegedly targeted dissidents and former Trump officials for their direct opposition to the current regime as well as revenge for the death of Qassem Soleimani.,https://www.foxnews.com/category/politics/foreign-policy
"On heels of Biden visit, China's Xi expected to visit Saudi Arabia soon",https://www.foxnews.com/world/on-heels-biden-visit-chinas-xi-expected-visit-saudi-arabia-soon,CHINA,China's Xi Jinping is expected to visit Saudi Arabia soon. Beijing and Riyadh have become close trading partners over the last few years.,https://www.foxnews.com/category/politics/foreign-policy
China complains US not cracking down on 'anti-China thugs' outside embassy,https://www.foxnews.com/world/china-complains-us-not-cracking-down-anti-china-thugs-embassy,CHINA,A spokesperson for the Chinese Embassy in the United States has demanded that the U.S. government crack down on demonstrators protesting outside the building.,https://www.foxnews.com/category/politics/foreign-policy
State Department warns travelers of crime and kidnapping in Mexico,https://www.foxnews.com/travel/state-department-warns-travelers-crime-kidnapping-mexico,MEXICO,"The U.S. State Department has issued a travel advisory for American travelers heading to Mexico, warning them of an ""increased risk of crime and kidnapping.""",https://www.foxnews.com/category/politics/foreign-policy
Kim Jong Un's sister tells South Korean president to 'shut his mouth' about nuclear disarmament deal,https://www.foxnews.com/world/kim-jong-uns-sister-tells-south-korean-president-shut-his-mouth-nuclear-disarmament-deal,NORTH KOREA,"The sister of North Korean dictator Kim Jong Un, Kim Yo Jong, told the President of South Korea to ""shut his mouth"" after offering to aid the north in exchange for nuclear disarmament.",https://www.foxnews.com/category/politics/foreign-policy
"John Kerry's secretive climate office discussed keeping plans off 'paper,' emails show",https://www.foxnews.com/politics/john-kerrys-secretive-climate-office-discussed-keeping-plans-paper-emails-show,STATE DEPARTMENT,"Special Presidential Envoy for Climate John Kerry's office appears to have held budget talks offline to ensure they could discuss ""elements we can’t put on paper,"" emails showed.",https://www.foxnews.com/category/politics/foreign-policy
Putin's favorite singer and propaganda artist continues to avoid sanctions while performing in US,https://www.foxnews.com/world/putins-favorite-singer-propaganda-artist-continues-avoid-sanctions-while-performing-us,VLADIMIR PUTIN,"Philip Kirkorov, a personal friend of Russian President Vladimir Putin, has been allowed in the U.S. in an apparent bid to sell off properties to avoid sanctions.",https://www.foxnews.com/category/politics/foreign-policy
Rwanda genocide: Felicien Kabuga to face crimes against humanity charges,https://www.foxnews.com/world/rwanda-genocide-felicien-kabuga-face-crimes-against-humanity-charges,AFRICA,Businessman turned international fugitive Félicien Kabuga -- a suspected major financier of the horrifying Rwandan Genocide -- will stand trial in September.,https://www.foxnews.com/category/politics/foreign-policy
Stacey Abrams co-chaired organization financed by Chinese executive tied to alleged human rights abuses,https://www.foxnews.com/politics/stacey-abrams-co-chaired-organization-financed-chinese-executive-tied-human-rights-abuses,POLITICS,Georgia gubernatorial candidate Stacey Abrams co-chaired a racial justice organization that’s financed by an executive of a Chinese company tied to human rights abuses.,https://www.foxnews.com/category/politics/foreign-policy
"One year ago, Biden promised to 'stay' in Afghanistan until 'all' Americans got out. He didn't keep his word",https://www.foxnews.com/politics/one-year-biden-promised-stay-afghanistan-all-americans-out-broke-promise,JOE BIDEN,"One year ago today, President Biden told ABC’s George Stephanopoulos that the U.S. military would remain in Afghanistan until all Americans and Afghan allies were evacuated.",https://www.foxnews.com/category/politics/foreign-policy
"Kabul mosque explosion leaves multiple dead, dozens injured",https://www.foxnews.com/world/kabul-mosque-explosion-leaves-multiple-dead-dozens-injured,AFGHANISTAN,"An explosion ripped through a mosque in the Afghan capital of Kabul on Wednesday, leaving at least three people dead and dozens of others wounded.",https://www.foxnews.com/category/politics/foreign-policy
N. Korea fires two cruise missiles from west coast town of Onchon,https://www.foxnews.com/world/n-korea-fires-two-cruise-missiles-west-coast-town-onchon,WORLD,North Korea fired two cruise missiles on Wednesday after Seoul and Washington began to prepare for live-fire joint training exercises later this month.,https://www.foxnews.com/category/politics/foreign-policy
Iranian threats hang over Israel-Lebanon negotiations of disputed maritime border,https://www.foxnews.com/world/iranian-threats-hang-over-israel-lebanon-negotiations-disputed-maritime-border,ISRAEL,Experts say Israel's interim government may prove detrimental as it undergoes negotiations with Lebanon over a disputed maritime region. The talks have been ongoing since 2020.,https://www.foxnews.com/category/politics/foreign-policy
Syria denies holding American journalist Austin Tice a decade after his disappearance,https://www.foxnews.com/world/syria-denies-holding-american-journalist-austin-tice-decade-disappearance,SYRIA,The State Department said Wednesday that the U.S. still believes Syria can free American journalist Austin Tice after the country denied holding him.,https://www.foxnews.com/category/politics/foreign-policy
Saudi Arabia sentences woman to 34 years in prison for social media posts promoting women's rights: report,https://www.foxnews.com/world/saudi-arabia-sentences-woman-34-years-prison-social-media-posts-promoting-womens-rights-report,WORLD,Saudi Arabia has reportedly sentenced a woman to over three decades in prison after she criticized the government's stance on women's rights on social media.,https://www.foxnews.com/category/politics/foreign-policy
Iran officials to demand penalty payment should US pull out of Nuclear Deal again: report,https://www.foxnews.com/world/iran-officials-demand-penalty-payment-us-nuclear-deal-report,IRAN,"The U.S. and Iran have used the approaching deadline for the agreement of the nuclear deal to push for additional demands, including an end to Iranian assassination efforts.",https://www.foxnews.com/category/politics/foreign-policy
Outrage over German chancellor's silence as Palestinian leader says Israel committed '50 Holocausts',https://www.foxnews.com/world/outrage-german-chancellors-silence-palestinian-leader-israel-committed-50-holocausts,ISRAEL,German Chancellor Olaf Scholz is engulfed in an antisemitism scandal due to what critics say was his non-reaction to Palestinian leader Abbas' trivialization of the Holocaust.,https://www.foxnews.com/category/politics/foreign-policy
'Save Our Allies' VP calls out State Dept. for delays in Afghan SIV processing: Hands are 'tied',https://www.foxnews.com/media/save-our-allies-vp-calls-state-dept-delays-afghan-siv-processing-hands-tied,AFGHANISTAN,'Save Our Allies' Vice President Nick Palmisciano called out the State Department for 'heartbreaking' delays in Afghan SIV processing on 'Fox & Friends First',https://www.foxnews.com/category/politics/foreign-policy
"UK, US kept terrorists from Afghanistan for 20 years with our heroic partnership",https://www.foxnews.com/opinion/uk-us-kept-terrorists-afghanistan-heroic-partnership,OPINION,"U.K., U.S. heroic commitment to people of Afghanistan prevented that nation from turning into a safe haven for terrorists during our 20 years there.",https://www.foxnews.com/category/politics/foreign-policy
Rep. McCaul slams White House for not cooperating with Afghanistan review: 'They didn't have a plan',https://www.foxnews.com/media/rep-mccaul-slams-white-house-cooperating-afghanistan-review,AFGHANISTAN,"Rep. Michael McCaul, R-Texas, criticizes the lack of cooperation from the Biden administration on the House GOP's review of the U.S. withdrawal from Afghanistan.",https://www.foxnews.com/category/politics/foreign-policy
US-trained Afghan soldiers defected to Iran after Taliban takeover: report,https://www.foxnews.com/world/us-trained-afghan-soldiers-defected-iran-taliban-takeover,AFGHANISTAN,Iran has taken in several members of Afghanistan's military who were forced to flee the country over fears for their safety in the waning days of U.S. operations.,https://www.foxnews.com/category/politics/foreign-policy
Tim Kennedy looks back on botched Afghanistan withdrawal: 'First time you saw Superman bleed',https://www.foxnews.com/media/tim-kennedy-looks-back-botched-afghanistan-withdrawal-first-time-saw-superman-bleed,OUTNUMBERED,"Veteran and former UFC fighter Tim Kennedy called out President Biden for claims on the Afghanistan withdrawal, calling the exit an 'absolute nightmare'",https://www.foxnews.com/category/politics/foreign-policy
Sen. Graham rips Biden's 'political' Afghanistan withdrawal amid terror concerns: 'It backfired on him',https://www.foxnews.com/media/sen-graham-rips-biden-political-afghanistan-withdrawal-terror-concerns-backfired-him,AFGHANISTAN,"Sen. Lindsey Graham, R-S.C., rips Biden for the U.S. withdrawal from Afghanistan, warning the decision ""backfired"" one year later amid terrorism concerns.",https://www.foxnews.com/category/politics/foreign-policy
Tragedy in Afghanistan was result of Biden's 'America Last' philosophy,https://www.foxnews.com/opinion/tragedy-afghanistan-result-biden-america-last-philosophy,OPINION,This week marks one year since the Biden administration's disastrous withdrawal from Afghanistan. The wound is fresh and the fallout continues.,https://www.foxnews.com/category/politics/foreign-policy
Rep. Mast: Biden officials didn't want to know worst-case scenario on Afghanistan withdrawal,https://www.foxnews.com/media/mast-biden-officials-want-know-worst-case-scenario-afghanistan-withdrawal,AFGHANISTAN,"Rep. Brian Mast, R-Fla., slammed the Biden administration over the Afghanistan withdrawal, arguing they did not want to know the 'worst' case scenario",https://www.foxnews.com/category/politics/foreign-policy
John Kerry's climate office rife with ties to far-left green groups,https://www.foxnews.com/politics/john-kerrys-climate-office-rife-ties-far-left-green-groups,STATE DEPARTMENT,"John Kerry's climate office has been tight-lipped about its staff, but a review of databases revealed that it is largely filled with officials from major green and global groups.",https://www.foxnews.com/category/politics/foreign-policy
State Department spokesman: US ‘in a stronger position as a country’ because of Afghanistan withdrawal,https://www.foxnews.com/media/state-department-spokesman-us-stronger-position-country-because-afghanistan-withdrawal,MEDIA,"""One year later we are in a stronger position as a country because of the President’s decision"" to withdraw from Afghanistan a State Department spokesman claimed Monday.",https://www.foxnews.com/category/politics/foreign-policy
Iran signals some issues around revived nuclear deal still need to be negotiated as deadline looms,https://www.foxnews.com/world/iran-signals-issues-revived-nuclear-deal-need-negotiated-deadline-looms,IRAN,Iranian Foreign Minister Hossein Amirabdollahian said Monday that some issues still need to be resolved before Iran could agree to a revived nuclear deal.,https://www.foxnews.com/category/politics/foreign-policy
US has engaged 'directly' with Syrian officials about freeing Austin Tice: State Department,https://www.foxnews.com/world/us-has-engaged-directly-syrian-officials-freeing-austin-tice-state-department,STATE DEPARTMENT,"The United States has engaged ""directly"" with Syrian officials about the return of Austin Tice, an American journalist who was abducted 10 years ago.",https://www.foxnews.com/category/politics/foreign-policy
"Iran-backed newspaper threatens Trump, Pompeo assassinations after Salman Rushdie stabbing",https://www.foxnews.com/world/iran-backed-newspaper-threatens-trump-pompeo-assassinations-salman-rushdie-stabbing,IRAN,Iranian media are celebrating the assassination attempt against Salman Rushdie and one outlet is threatening former President Trump and former Secretary of State Mike Pompeo.,https://www.foxnews.com/category/politics/foreign-policy
Trump calls Afghanistan Taliban takeover most 'humiliating event in the history of the United States',https://www.foxnews.com/politics/trump-calls-afghanistan-taliban-takeover-most-humiliating-event-history-united-states,DONALD TRUMP,"Former President Donald Trump is speaking out about Afghanistan one year after the Taliban captured Kabul, calling it the most ""humiliating event"" in U.S. history.",https://www.foxnews.com/category/politics/foreign-policy
Drones armed with explosives attack US military base in Syria,https://www.foxnews.com/world/drones-armed-explosives-attack-us-military-base-syria,MIDDLE EAST,The U.S. says there are no casualties after a pair of explosive-armed drones attacked an American-operated base in Syria on Monday. The al-Tanf base has faced multiple attacks.,https://www.foxnews.com/category/politics/foreign-policy
Tim Tebow: Human trafficking is 'one of the greatest evils in the world',https://www.foxnews.com/media/tim-tebow-human-trafficking-is-one-greatest-evils-world,TIM TEBOW,Former NFL quarterback Tim Tebow appeared on “Sunday Night in America” to promote his foundation to help protect survivors of human trafficking overseas.,https://www.foxnews.com/category/politics/foreign-policy
Blinken condemns Iran for inciting attack on Salman Rushdie: 'This is despicable',https://www.foxnews.com/world/blinken-condemns-iran-inciting-attack-salman-rushdie-this-despicable,IRAN,"Iran's threats against Salman Rushdie are ""despicable,"" Secretary of State Antony Blinken said after the famed author was stabbed ahead of a lecture in New York.",https://www.foxnews.com/category/politics/foreign-policy
How my Tim Tebow Foundation is working to save high risk human trafficking survivors,https://www.foxnews.com/opinion/tim-tebow-foundation-working-save-high-risk-human-trafficking-survivors,OPINION,Through the work of our Tim Tebow Foundation on anti-human trafficking we have been able to rescue people from true evil. And now we are stepping up to do even more.,https://www.foxnews.com/category/politics/foreign-policy
