title,link,tag,desc,page
Pfizer COVID-19 vaccine could be available for children under 5 as soon as next month: report,https://www.foxnews.com/us/pfizer-covid-19-vaccine-could-be-available-for-children-under-5-as-soon-as-next-month-report,CORONAVIRUS,"Pfizer and BioNTech plan to submit a request for emergency use authorization for their COVID-19 vaccine in children six months to 5 years old as soon as Tuesday, which would set the vaccine up to be approved for young children in the coming weeks, the Washington Post reports.",https://www.foxnews.com/category/health/infectious-disease/vaccines
White House goes to extraordinary lengths to protect Biden from COVID,https://www.foxnews.com/politics/white-house-goes-to-extraordinary-lengths-to-protect-biden-from-covid,JOE BIDEN,"When President Joe Biden met with U.S. governors at the White House on Monday, he was the only one given a glass of water — lest anyone else remove their mask to take a drink",https://www.foxnews.com/category/health/infectious-disease/vaccines
CBS hosts say Joe Rogan doesn't have 'First Amendment right' to be on Spotify: 'It seems so dangerous',https://www.foxnews.com/media/cbs-joe-rogan-spotify,MEDIA,"The podcast superstar is facing accusations of spreading COVID ""misinformation.""",https://www.foxnews.com/category/health/infectious-disease/vaccines
"Washington Post, MSNBC trash Canadian 'Freedom Convoy' truckers: 'It's a cult'",https://www.foxnews.com/media/washington-post-msnbc-canadian-freedom-convoy-truckers-cult,MEDIA,"The Washington Post and MSNBC took turns trashing the the Canadian truckers participating in the ""Freedom Convoy"" travelling across Canada to protest vaccine mandates and the Liberal government's coronavirus restrictions.",https://www.foxnews.com/category/health/infectious-disease/vaccines
"Trudeau slams 'Freedom Convoy' for 'hateful rhetoric,' prefers to support BLM protesters",https://www.foxnews.com/world/justin-trudeau-freedom-convoy-protesters-hateful-rhetoric,CANADA,"Canadian Prime Minister Justin Trudeau says Freedom Convoy protesters are expressing ""hateful rhetoric"" and ""violence toward fellow citizens.""",https://www.foxnews.com/category/health/infectious-disease/vaccines
'Freedom Convoy' bans mainstream media from first press conference: 'Sabotage',https://www.foxnews.com/world/freedom-convoy-canada-ban-mainstream-media-first-press-conference,CANADA,"""Freedom Convoy"" protest organizers banned mainstream media from first press conference",https://www.foxnews.com/category/health/infectious-disease/vaccines
Now is time to learn to live with COVID – and expand arsenal of tools against it,https://www.foxnews.com/opinion/live-with-covid-expand-arsenal-dr-marc-siegel,OPINION,"A group of 2,700 truckers known as the ""freedom convoy"" has made its way to Ottawa to protest mandatory vaccination as a literal roadblock against truckers re-entering Canada from the U.S.",https://www.foxnews.com/category/health/infectious-disease/vaccines
Critics mock 'puppet' Trudeau for fleeing capital during truckers protest: 'Tyrant on the run',https://www.foxnews.com/world/critics-justin-trudeau-coward-flee-home-protesters-freedom-convoy-vaccines,CANADA,"Canadian Prime Minister Justin Trudeau was slammed as a ""coward"" for reportedly fleeing his Ottawa residence as protestors converged on the capital.",https://www.foxnews.com/category/health/infectious-disease/vaccines
Omicron variant increases concerns about long COVID and its causes,https://www.foxnews.com/health/omicron-variant-long-covid-causes,CORONAVIRUS,"More than a third of COVID-19 survivors will develop long COVID problems. Now, with omicron sweeping across the globe, scientists are racing to pinpoint the cause of the debilitating condition and find treatments before a potential explosion in long COVID cases.",https://www.foxnews.com/category/health/infectious-disease/vaccines
Canadian news host slammed for suggesting Russia behind massive 'freedom' trucker protest,https://www.foxnews.com/world/cbc-canada-russia-freedom-convoy-vaccine-protest-criticisms,CANADA,"Canadian outlet CBC floats ""Russian actors"" could be influencing the ""Freedom Convoy"" trucker protest against vaccine mandates.",https://www.foxnews.com/category/health/infectious-disease/vaccines
Want COVID-19? Sign up for world’s first COVID-19 challenge trial to evaluate immune response,https://www.foxnews.com/health/want-covid-19-sign-worlds-first-covid-19-trial-evaluate-immune-response,CORONAVIRUS,"Oxford University is seeking volunteers for the world’s first medical trial that deliberately exposes participants to the original strain of the COVID-19 virus to evaluate how their immune response responds to the virus,",https://www.foxnews.com/category/health/infectious-disease/vaccines
"Canada PM Trudeau, family move to 'undisclosed' location amid 'freedom' trucker vaccine protests: report",https://www.foxnews.com/world/canada-pm-trudeau-undisclosed-location-freedom-convoy,CANADA,"Canadian Prime Minister Justin Trudeau has been moved to a secret location, according to local reports, as tens of thousands of protesters demonstrating against vaccine mandates and continuing COVID-19 restrictions showed up in the downtown area of the nation’s capital of Ottawa this weekend.",https://www.foxnews.com/category/health/infectious-disease/vaccines
North Carolina man would rather 'die free' than get vaccine needed for life-saving transplant,https://www.foxnews.com/us/north-carolina-man-vaccine-kidney-transplant-denied-rather-die-free,NORTH CAROLINA,North Carolina man says he's willing to “die free” rather than get the coronavirus vaccine in order to receive a kidney transplant.,https://www.foxnews.com/category/health/infectious-disease/vaccines
Winter Olympics: Beijing seals off more residential areas after reports of 12 total COVID-19 cases,https://www.foxnews.com/sports/winter-olympics-beijing-seals-residential-areas-reports-12-total-covid-19-cases,CHINA,Beijing officials for the Winter Olympics said Sunday they sealed off several residential communities in the city's northern district after two cases of COVID-19 were found.,https://www.foxnews.com/category/health/infectious-disease/vaccines
Nova Scotia outlaws support on highway for 'freedom' truckers days after massive protest,https://www.foxnews.com/world/nova-scotia-outlaws-gathering-highway-freedom-convoy-truckers-vaccine-mandate,CANADA,"Nova Scotia issued a directive making it illegal for people to gather along a highway ahead of the “Freedom Convoy,” which is protesting vaccine mandates.",https://www.foxnews.com/category/health/infectious-disease/vaccines
Thousands protest COVID mandates and restrictions in Ottawa,https://www.foxnews.com/world/thousands-protest-covid-restrictions-ottawa,CANADA,"Thousands of protesters gathered in Canada’s capital on Saturday to protest vaccine mandates, masks and lockdowns.",https://www.foxnews.com/category/health/infectious-disease/vaccines
CDC: Third COVID-19 vaccine shots reduce risk of hospitalization for immunocompromised,https://www.foxnews.com/health/cdc-third-covid-vaccine-shots-reduce-risk-hospitalization-immunocompromised,VACCINE,The Centers for Disease Control and Prevention (CDC) said this week that third shots of coronavirus vaccines significantly reduced the risk that people who are immunocompromised would be hospitalized due to COVID-19.,https://www.foxnews.com/category/health/infectious-disease/vaccines
Sarah Palin gets assist from ex-NHL star Ron Duguay after pestered at NYC restaurant,https://www.foxnews.com/politics/sarah-palin-nhl-ron-duguay-nyc-restaurant-rangers-covid,NHL,"Former Alaska Gov. Sarah Palin – known for praising ""hockey moms"" – received a timely assist this week from a former hockey star, ex-NHL player Ron Duguay.",https://www.foxnews.com/category/health/infectious-disease/vaccines
Transportation executives reject Biden's cross border vaccine mandate: ‘This is not helping’,https://www.foxnews.com/media/transportation-executives-biden-cross-border-vaccine-mandate,JOBS,Transportation Intermediaries Association president and CEO Anne Reinke and SPI Logistics president Joe Chandler address the economic consequences of President Biden's order requiring non-U.S. citizen truck drivers to be vaccinated.,https://www.foxnews.com/category/health/infectious-disease/vaccines
COVID strikes Kiribati: One of the last uninfected places on Earth,https://www.foxnews.com/world/covid-strikes-kiribati-one-of-last-uninfected-places-earth,CORONAVIRUS,"When the coronavirus began spreading around the world, the remote Pacific archipelago of Kiribati closed its borders, ensuring the disease didn’t reach its shores for nearly two full years.",https://www.foxnews.com/category/health/infectious-disease/vaccines
Cases of 'stealth' omicron subvariant confirmed in Northeast states: reports,https://www.foxnews.com/health/stealth-omicron-sub-variant-northeast-states-reports,CORONAVIRUS,Two Northeast states reported cases of the omicron subvariant BA.2 this week. ,https://www.foxnews.com/category/health/infectious-disease/vaccines
Substack defends free expression as critics call for censoring vaccine skeptics,https://www.foxnews.com/media/substack-free-expression-vaccine-skeptics,VACCINE,"The subscription newsletter service is under fire from liberals following a study suggesting it is profiting from ""anti-vaxxers.""",https://www.foxnews.com/category/health/infectious-disease/vaccines
"US scientists who downplayed COVID-19 lab leak origins theory sang a different tune in private, emails show",https://www.foxnews.com/politics/american-scientists-downplayed-covid-19-lab-leak-theory-private-emails,CORONAVIRUS,"American scientists who publicly attributed the COVID-19 pandemic to natural origins rather than human engineering were far less confident in private, transcripts and notes from previous meetings show.",https://www.foxnews.com/category/health/infectious-disease/vaccines
"Evangeline Lilly rails against vaccine mandates, says it's 'not safe': 'This is not the way'",https://www.foxnews.com/entertainment/evangeline-lilly-rails-against-vaccine-mandate-not-safe,VACCINE,"""Ant-Man and the Wasp"" star Evangeline Lilly spoke out against vaccine mandates amid the coronavirus pandemic.",https://www.foxnews.com/category/health/infectious-disease/vaccines
Boston's COVID vaccine mandate paused by judge for certain workers,https://www.foxnews.com/us/boston-covid-vaccine-mandate-paused-judge-police-firefighters,US,Massachusetts Appeals Court judge ruled the COVID-19 vaccine mandate will be paused for unionized firefighters and certain unionized police officers challenging it.,https://www.foxnews.com/category/health/infectious-disease/vaccines
"CDC should track more COVID-19 breakthrough infections to get ahead of the pandemic, experts warn",https://www.foxnews.com/health/cdc-track-covid-19-breakthrough-infections-ahead-pandemic,CORONAVIRUS,"The CDC says the best way to prevent infection and slow the spread of COVID-19 is to get vaccinated, but the total number of breakthrough cases are unknown because the agency only monitors the most severe on a monthly basis",https://www.foxnews.com/category/health/infectious-disease/vaccines
Canadian 'freedom' truckers massive vaccine mandate protest convoy may smash world record,https://www.foxnews.com/world/freedom-truckers-convoy-records-protest-vaccine-mandate-canada,CANADA,Canadian truck drivers are forming a massive trucking convoy that could break records in protest of vaccine mandates,https://www.foxnews.com/category/health/infectious-disease/vaccines
Sweden declines to recommend vaccinating kids under 12: ‘We don't see any clear benefit’,https://www.foxnews.com/world/sweden-vaccinating-kids-under-12-clear-benefit,VACCINE,Sweden’s government announced Thursday that it is declining to issued a general vaccination recommendation for children under 12 for the time being.,https://www.foxnews.com/category/health/infectious-disease/vaccines
"Boston father removed from heart transplant list over vaccine deteriorating 'so much, so quickly,' family says",https://www.foxnews.com/media/boston-father-covid-vaccine-heart-transplant-dj-ferguson,FOX NEWS FLASH,"The Boston man who was removed from the heart transplant list for not getting the COVID-19 vaccine was left fighting for his life on Tuesday after undergoing emergency open-heart surgery, his family told Tucker Carlson.",https://www.foxnews.com/category/health/infectious-disease/vaccines
Vaccine mandate deadline to start for first wave of health care workers,https://www.foxnews.com/us/vaccine-mandate-deadline-health-workers,VACCINE,Health care workers in about half the states face a Thursday deadline to get their first dose of the COVID-19 vaccine under a Biden administration mandate that will be rolled out across the rest of the country.,https://www.foxnews.com/category/health/infectious-disease/vaccines
Psaki: 'Fully vaccinated' doesn't mean you're 'up-to-date' on vaccinations,https://www.foxnews.com/politics/psaki-fully-vaccinated-doesnt-mean-up-to-date,WHITE HOUSE,"White House press secretary Jen Psaki Wednesday touched on the reported retirement of Supreme Court Justice Stephen Breyer, President Biden's negotiations with China, and the COVID-19 pandemic.",https://www.foxnews.com/category/health/infectious-disease/vaccines
CDC data shows omicron accounts for 99.9% of new cases as experts investigate sub-variant,https://www.foxnews.com/health/cdc-omicron-99-9-new-cases-who-sub-variant,CORONAVIRUS,Data from the Centers for Disease Control and Prevention (CDC) shows the omicron variant of the coronavirus now accounts for 99.9% of new COVID-19 cases. This comes as the World Health Organization (WHO) and health officials are keeping their eyes on a COVID-19 sub-variant called BA.2.,https://www.foxnews.com/category/health/infectious-disease/vaccines
"Federal laboratory allegedly provided color-coded badges indicating COVID vaccine, testing status: sources",https://www.foxnews.com/politics/brookhaven-vaccine-badges-covid,VACCINE,"Employees at Brookhaven National Laboratory (BNL) in New York were instructed to wear a special, blue-colored badge if they received the coronavirus vaccine, according to documents and multiple former employees.",https://www.foxnews.com/category/health/infectious-disease/vaccines
"More than 1.1M children diagnosed with COVID-19 in a week, report says",https://www.foxnews.com/health/more-than-1-1-m-children-diagnosed-covid-19-week-group,CORONAVIRUS,More than 1.1 million children were diagnosed with COVID-19 in the week ended Jan. 20. ,https://www.foxnews.com/category/health/infectious-disease/vaccines
"Unvaccinated LA student speaks out after being removed from class, roped off from classmates",https://www.foxnews.com/media/unvaccinated-los-angeles-students-removed-class-caution-tape,FOX & FRIENDS FIRST,Parents and students are suing a Los Angeles charter school over its vaccine mandate after reportedly sectioning off unvaccinated students behind barriers.,https://www.foxnews.com/category/health/infectious-disease/vaccines
"California dad, 40, expresses ‘regret’ over not getting vaccine before COVID death: ‘Take care of my son’",https://www.foxnews.com/us/unvaccinated-california-dad-dies-from-covid,CALIFORNIA,"A 40-year-old father in Southern California texted his brother of his ""regret"" that he didn’t get vaccinated two days before he died of the coronavirus last weekend, according to reports.",https://www.foxnews.com/category/health/infectious-disease/vaccines
Student blasts 'caste system' caused by new vaccine mandate at University of Chicago,https://www.foxnews.com/media/coronavirus-vaccine-mandate-university-chicago-booster,COLLEGE,University of Chicago student blasts 'unethical' booster mandate on 'Tucker Carlson Tonight.',https://www.foxnews.com/category/health/infectious-disease/vaccines
"Omicron causes less severe infections than delta and other variants, according to CDC study",https://www.foxnews.com/us/omicron-causes-less-severe-infections-than-delta-and-other-variants-according-to-cdc-study,CORONAVIRUS,"The omicron variant of COVID-19 may be more transmissible than previous variants, but it is also associated with less severe disease, accounting for fewer deaths, fewer visits to intensive care units, and shorter hospital stays, according to a CDC study released Tuesday.",https://www.foxnews.com/category/health/infectious-disease/vaccines
Cheryl Hines calls husband RFK Jr.'s vaccine mandate comments invoking Anne Frank 'reprehensible’,https://www.foxnews.com/entertainment/cheryl-hines-rfk-jr-comparison-vaccine-mandates-holocaust-reprehensible,VACCINE,"""Curb Your Enthusiasm"" star Cheryl Hines said that her husband Robert F. Kennedy Jr. invoking teenage Holocaust victim Anne Frank into a conversation about vaccine mandates was ""reprehensible and insensitive.""",https://www.foxnews.com/category/health/infectious-disease/vaccines
Colorado father says school agreed to give vaccine to son without parental consent,https://www.foxnews.com/us/colorado-father-says-school-agreed-to-give-vaccine-to-son-without-parental-consent,EDUCATION,"Two minors using false identities were approved to receive vaccinations for COVID-19 at a Colorado public school without parental permission, a statement from the high school in question confirms.",https://www.foxnews.com/category/health/infectious-disease/vaccines
South Carolina bill would make it illegal to ask vaccine status,https://www.foxnews.com/politics/south-carolina-bill-illegal-ask-vaccine-status,SOUTH CAROLINA,"Republican lawmakers in South Carolina introduced legislation to make it illegal for employers to ask about coronavirus vaccination status, saying it's private medical information.",https://www.foxnews.com/category/health/infectious-disease/vaccines
"Fauci says omicron vaccine would be 'prudent,' doesn't think COVID-19 will be eradicated",https://www.foxnews.com/health/fauci-omicron-vaccine-prudent-us-covid,ANTHONY FAUCI,"White House chief medical adviser Dr. Anthony Fauci said Tuesday that a vaccine specifically targeting the omicron variant of the coronavirus would be ""prudent."" ",https://www.foxnews.com/category/health/infectious-disease/vaccines
Woman who helped monkeys in Pennsylvania crash experiencing health issues: report,https://www.foxnews.com/health/woman-monkeys-pennsylvania-crash,HEALTH,A Pennsylvania woman who came into contact with escaped cynomolgus macaque monkeys following a truck crash outside Danville is reportedly experiencing health problems.,https://www.foxnews.com/category/health/infectious-disease/vaccines
Virginia hospital denies unvaccinated patient spot on 'active' kidney transplant list,https://www.foxnews.com/us/uva-hospital-refused-unvaccinated-transplant,HEALTH,A man seeking a kidney that could save his life is claiming that he has been denied a place on the active transplant list because of his COVID-19 vaccination status.,https://www.foxnews.com/category/health/infectious-disease/vaccines
Rep. Comer pushes Biden admin on millions of dollars shifted from vaccine efforts to housing migrant children,https://www.foxnews.com/politics/rep-comer-biden-millions-shifted-vaccine-migrant,JOE BIDEN,"FIRST ON FOX: Rep. James Comer, the ranking member on the House Oversight Committee, is pushing the Biden administration for information about a move in August to shift money from COVID-19 vaccination efforts to programs to house unaccompanied migrant children at the southern border -- asking whether it exacerbated pandemic-related challenges.",https://www.foxnews.com/category/health/infectious-disease/vaccines
Republicans consider shutting down government over vax mandate,https://www.foxnews.com/politics/republicans-consider-shutting-down-government-vax-mandate,POLITICS,"Fox News Digital exclusively obtained a letter signed by a growing number of Republicans, led by Rep. Chip Roy, pledging to pull support from government funding legislation that includes vaccine mandates.",https://www.foxnews.com/category/health/infectious-disease/vaccines
House Republicans introduce bill to block tracking religious accommodations to COVID vaccine,https://www.foxnews.com/politics/norman-bill-religious-exemptions-covid-vaccine,REPUBLICANS,Rep. Ralph Norman introduced the Religious Freedom Over Mandates Act to block federal funding for tracking information on individuals with religious exemptions to the coronavirus vaccine.,https://www.foxnews.com/category/health/infectious-disease/vaccines
"Greece imposes fines on unvaccinated people age 60 and older, reports say",https://www.foxnews.com/world/greece-fines-people-age-60-older-unvaccinated,EUROPE,Greece is now imposing fines on people age 60 and older who are unvaccinated – even as COVID-19 cases have been declining.,https://www.foxnews.com/category/health/infectious-disease/vaccines
Two stealth omicron COVID variant BA.2 cases reported in Washington state,https://www.foxnews.com/us/washington-state-reports-two-cases-of-omicron-subvariant-ba-2,WASHINGTON,"Two cases of the new Omicron COVID Variant BA.2 have been detected in Washington state. The new ""stealth"" subvariant of omicron differs from the original COVID-19 variant in some mutations, including on the spike protein.",https://www.foxnews.com/category/health/infectious-disease/vaccines
Why states are fighting Biden's vaccine mandates,https://www.foxnews.com/opinion/why-states-fighting-bidens-vaccine-mandates-arizona-ag-mark-brnovich,OPINION,Nowhere in the Constitution does it confer the power for any sitting president to unilaterally decide what all American citizens must inject into their bodies. ,https://www.foxnews.com/category/health/infectious-disease/vaccines
Whoopi Goldberg goes off on Bill Maher over pandemic comments: 'How dare you',https://www.foxnews.com/media/whoopi-goldberg-goes-off-bill-maher-pandemic-comments-how-dare-you,MEDIA,"Whoopi Goldberg slammed comedian Bill Maher over his comments that he no longer wanted to live in a ""paranoid world"" consumed by coronavirus restrictions.",https://www.foxnews.com/category/health/infectious-disease/vaccines
"COVID -- facts, fiction and fear",https://www.foxnews.com/opinion/covid-facts-fiction-fear-dr-marc-siegel,OPINION,People everywhere are confused by cases like Dr. James Hodges' and use them to show that the vaccine is failing. But they are wrong.,https://www.foxnews.com/category/health/infectious-disease/vaccines
"Minneapolis bar owner joins lawsuit against vaccine mandate, slams mayor for 'following political science'",https://www.foxnews.com/media/minneapolis-bar-owner-lawsuit-vaccine-mandate-covid,FOX NEWS FLASH,Seven restaurant and bar groups sue the city of Minneapolis after the mayor mandated their business to require customers to show proof of vaccination.,https://www.foxnews.com/category/health/infectious-disease/vaccines
"Thousands rally in DC to oppose COVID-19 vaccine mandates, demand 'freedom'",https://www.foxnews.com/politics/thousands-rally-in-d-c-to-oppose-covid-19-vaccine-mandates-demand-freedom,DIGITAL ORIGINALS,"Thousands gathered in Washington, D.C., for a ""Defeat the Mandates"" rally and to ""fight for freedom.""",https://www.foxnews.com/category/health/infectious-disease/vaccines
"Los Angeles charter students sue to stop vaccine mandate, claim school 'segregated' them 'behind barriers'",https://www.foxnews.com/politics/los-angeles-charter-students-sue-vaccine-segregated,EDUCATION,Parents and students at a Los Angeles charter school have filed a lawsuit to stop a vaccine mandate that allegedly prevented unvaccinated children from attending class. ,https://www.foxnews.com/category/health/infectious-disease/vaccines
Washington DC 'Defeat the Mandates' march calls for end to 'draconian' COVID-19 vaccine requirements,https://www.foxnews.com/politics/washington-dc-defeat-mandates-march-covid-vaccine,CORONAVIRUS,"The ""Defeat the Mandates"" march took to the streets and monuments of Washington, D.C., as protestors and speakers called for an end to COVID-19 vaccine mandates nationwide. ",https://www.foxnews.com/category/health/infectious-disease/vaccines
"COVID-19 has infected about 20% of Americans, but true percentage likely higher: report",https://www.foxnews.com/health/covid-19-infections-twenty-percent-americans-percentage-likely-higher,CORONAVIRUS,"At least 20% of Americans have been infected with COVID-19, but the number may be higher when factoring in asymptomatic cases.",https://www.foxnews.com/category/health/infectious-disease/vaccines
Fauci outlines pandemic long-term return to normal: 'best-case scenario' we learn to live with it,https://www.foxnews.com/health/fauci-pandemic-long-term-normal-live-with-it,CORONAVIRUS,Fauci reiterated his belief that the omicron surge will peak by mid-February at the latest.,https://www.foxnews.com/category/health/infectious-disease/vaccines
"Aaron Rodgers sacks Biden, 'fake White House,' after president joked about QB's vax status",https://www.foxnews.com/sports/aaron-rodgers-biden-vaccine-joke-packers-nfl,GREEN BAY PACKERS,"Green Bay Packers star Aaron Rodgers finally reacted to President Biden last week, after the commander in chief in December made an offhand comment to a Packers fan that the quarterback should get vaccinated. ",https://www.foxnews.com/category/health/infectious-disease/vaccines
'Defeat the Mandates' march coordinator explains why DC event is critical to push back on restrictions,https://www.foxnews.com/politics/defeat-mandates-march-coordinator,CORONAVIRUS,"The organizer of a march against vaccine mandates taking place in Washington, D.C., on Sunday says he hopes the event will give people the confidence to speak up against such requirements.",https://www.foxnews.com/category/health/infectious-disease/vaccines
Deaf UChicago student begs university to lift mask mandate so he can understand professors,https://www.foxnews.com/us/deaf-uchicago-student-begs-university-to-lift-mask-mandate-so-he-can-understand-professors,CHICAGO,A University of Chicago student with a hearing disability is asking a college to lift its mask mandate.,https://www.foxnews.com/category/health/infectious-disease/vaccines
Washington bill seeks to criminalize use or sale of fake vaccine cards,https://www.foxnews.com/health/washington-bill-criminalize-use-sale-fake-vaccine-cards,CORONAVIRUS,A lawmaker in Washington state wants to make it a crime to use or sell a fake COVID-19 vaccination card.,https://www.foxnews.com/category/health/infectious-disease/vaccines
FDA acts to expand use of treatment for COVID-19 patients with mild-to-moderate disease,https://www.foxnews.com/health/fda-acts-expand-treatment-covid-patients-mild-to-moderate-disease,MEDICATIONS,The Food and Drug Administration (FDA) took action Friday to expand the use of the antiviral remdesivir drug Veklury to certain non-hospitalized adults and pediatric patients for the treatment of mild-to-moderate COVID-19 disease.,https://www.foxnews.com/category/health/infectious-disease/vaccines
"CDC plans to 'pivot the language' on vaccination, Walensky says",https://www.foxnews.com/health/cdc-plans-to-pivot-the-language-on-vaccination-walensky-says,CORONAVIRUS,"Centers for Disease Control and Prevention (CDC) Director Dr. Rochelle Walensky said during a Friday briefing that the agency is working to ""pivot"" its language regarding what it means to be fully vaccinated against COVID-19.",https://www.foxnews.com/category/health/infectious-disease/vaccines
Omicron undermining treatment for other health problems,https://www.foxnews.com/health/omicron-undermining-treatment-for-other-health-problems,CORONAVIRUS,Roger Strukhoff was being treated for intestinal bleeding at a hospital outside Chicago this month when he suffered a mild heart attack.,https://www.foxnews.com/category/health/infectious-disease/vaccines
All US Olympians vaccinated against COVID,https://www.foxnews.com/sports/all-us-olympians-vaccinated-covid,OLYMPICS,"The U.S. Olympic team’s top doctor says all of the 200-plus athletes heading to Beijing for the Winter Games next month are fully vaccinated, and not a single one asked for a medical exemption.",https://www.foxnews.com/category/health/infectious-disease/vaccines
Rand Paul: Democrats’ COVID mandates will end when business owners push back,https://www.foxnews.com/media/rand-paul-democrats-covid-mandates-business-owners-push-back-ingraham-angle,THE INGRAHAM ANGLE,"U.S. Sen. Rand Paul, R-Ky., spoke out Friday night on ""The Ingraham Angle"" about what he views as blatant government overreach, especially by local politicians in the nation’s Democrat-run cities.",https://www.foxnews.com/category/health/infectious-disease/vaccines
Bill Maher torches Sotomayor for botching COVID facts: 'That's really ignorant for a Supreme Court justice',https://www.foxnews.com/media/bill-maher-sonia-sotomayor-coronavirous-aoc-kyrie-irving,POLITICS ON LATE NIGHT,"The ""Real Time"" host returned from vacation and blasted Democrats for not following the ""science"" of the pandemic.",https://www.foxnews.com/category/health/infectious-disease/vaccines
"COVID-19 lingering loss of taste or smell may be explained by genetics, study finds",https://www.foxnews.com/health/covid-19-sequalae-loss-taste-smell-explained-genetics,CORONAVIRUS,"The mystery of why people infected with COVID-19 lose their taste or smell may lie in a genetic risk factor, according to a recent study published in Nature Genetics.",https://www.foxnews.com/category/health/infectious-disease/vaccines
CDC studies show COVID-19 boosters offer necessary protection against omicron variant,https://www.foxnews.com/health/cdc-studies-covid-boosters-protection-against-omicron,CORONAVIRUS,"Centers for Disease Control and Prevention (CDC) Director Dr. Rochelle Walensky said three new reports released by the agency add evidence to the importance of being ""up to date"" with vaccinations against COVID-19. ",https://www.foxnews.com/category/health/infectious-disease/vaccines
Japan widens COVID restrictions due to omicron,https://www.foxnews.com/health/japan-widens-covid-restrictions-omicron,CORONAVIRUS,"Restaurants and bars will close early in Tokyo and a dozen other areas across Japan beginning Friday as the country widens COVID-19 restrictions due to the omicron variant, which has caused cases to surge to new highs in metropolitan areas.",https://www.foxnews.com/category/health/infectious-disease/vaccines
California bill would allow preteens to be vaccinated without parents' consent,https://www.foxnews.com/politics/california-bill-would-allow-preteens-to-be-vaccinated-without-parents-consent,CALIFORNIA,"California would allow children age 12 and up to be vaccinated without their parents' consent, the youngest age of any state, under a proposal late Thursday by a state senator.",https://www.foxnews.com/category/health/infectious-disease/vaccines
"Dunkin’ Donuts mask dispute in Massachusetts leads to hot coffee toss, arrest, authorities say",https://www.foxnews.com/us/dunkin-donuts-mask-dispute-massachusetts-arrest-charges-brookline,MASSACHUSETTS,"A Massachusetts man is facing charges and must undergo a mental health evaluation after allegedly throwing hot coffee at a fellow Dunkin’ Donuts customer in a coronavirus face-mask dispute Thursday morning, according to a report.",https://www.foxnews.com/category/health/infectious-disease/vaccines
Democrats making it 'harder to get a burger in your nation's capital than it is to get carjacked': Chip Roy,https://www.foxnews.com/media/chip-roy-texas-texas-crime-burger,FOX NEWS FLASH,"Rep. Chip Roy, R-Texas, condemned the left's COVID response Thursday on ""Fox News Primetime.""",https://www.foxnews.com/category/health/infectious-disease/vaccines
Austrian Parliament votes to make vaccines mandatory for all adults,https://www.foxnews.com/world/austrian-parliament-votes-to-make-vaccines-mandatory-for-all-adults,WORLD,"The lower chamber of the Austrian Parliament approved a measure Thursday to make vaccines mandatory for all adults in the country, enforceable by fines of up to 3,600 euros, or approximately $4,000.",https://www.foxnews.com/category/health/infectious-disease/vaccines
Cervical cancer: What are the signs and symptoms?,https://www.foxnews.com/health/cervical-cancer-signs-symptoms,CERVICAL CANCER,Cervical cancer is the fourth-most common cancer in women.,https://www.foxnews.com/category/health/infectious-disease/vaccines
Federal employees tracked in new vaccination databases,https://www.foxnews.com/us/federal-employees-tracked-new-vaccination-databases,RELIGION,Federal employees who refuse vaccination citing a religious exemption are quietly being entered into an online database.,https://www.foxnews.com/category/health/infectious-disease/vaccines
"WHO says no evidence that COVID boosters are needed for healthy children, young adults",https://www.foxnews.com/health/who-no-evidence-covid-boosters-needed-healthy-children-young-adults,WORLD HEALTH ORGANIZATION,The World Health Organization's (WHO) chief scientist Soumya Swaminathan said Tuesday that there is no current evidence that suggests healthy adolescents or children need COVID-19 vaccine booster doses. ,https://www.foxnews.com/category/health/infectious-disease/vaccines
Models predict wave of omicron deaths,https://www.foxnews.com/health/models-predict-wave-omicron-deaths,CORONAVIRUS,"The omicron variant may cause less severe disease on average, but COVID-19 deaths are climbing and modelers say 50,000 to 300,000 more Americans could die by the time the wave subsides in mid-March.",https://www.foxnews.com/category/health/infectious-disease/vaccines
CNN's Don Lemon rails against unvaccinated 'idiots': 'We have to start doing things for the greater good',https://www.foxnews.com/media/cnn-don-lemon-unvaccinated-idiots-greater-good,MEDIA,"CNN's Don Lemon railed against unvaccinated people, calling them ""idiots,"" and implored Americans to ""start doing things for the greater good of society.""",https://www.foxnews.com/category/health/infectious-disease/vaccines
400M free N95 masks to be distributed by Biden administration,https://www.foxnews.com/health/400-million-free-n95-masks-biden-admin,CORONAVIRUS,"As the omicron variant of the coronavirus continues to infect across the country, the Biden administration announced Wednesday that it will begin to distribute 400 million free N95 masks to Americans next week. ",https://www.foxnews.com/category/health/infectious-disease/vaccines
Federal government's at-home COVID test website launches,https://www.foxnews.com/health/how-to-get-at-home-covid-test,CORONAVIRUS,The U.S. Postal Service (USPS) and federal websites that allow Americans to request free COVID-19 tests have begun accepting orders. ,https://www.foxnews.com/category/health/infectious-disease/vaccines
Ingraham on politicization of COVID: Don't expect the elites to give up power easily,https://www.foxnews.com/media/laura-ingraham-politicization-covid-19-elites-power,MEDIA,Laura Ingraham says the elites are using COVID-19 for power and self-enrichment during her monologue on 'Ingraham Angle.',https://www.foxnews.com/category/health/infectious-disease/vaccines
